"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0019605","butyrate metabolic process",5.436849e-05,1.832708,25,13.64102,0.0007416417,4.159898e-20,6.08223308688889e-18,1,0.3563935,1,2.805888,0.0001494322,1,0.3563935,0.975134941138343
"GO:1901300","positive regulation of hydrogen peroxide-mediated programmed cell death",0.0005763043,19.42664,72,3.706251,0.002135928,4.537026e-20,6.56073902571429e-18,4,1.425574,2,1.402944,0.0002988643,0.5,0.4483582,1
"GO:1901624","negative regulation of lymphocyte chemotaxis",0.0004123297,13.89922,60,4.316788,0.00177994,5.261566e-20,7.52575510804348e-18,3,1.06918,3,2.805888,0.0004482965,1,0.04525472,0.619674152424558
"GO:0045760","positive regulation of action potential",0.001664732,56.11644,137,2.441352,0.004064197,5.462365e-20,7.72895279946237e-18,11,3.920328,7,1.785565,0.001046025,0.6363636,0.05510859,0.659677857712146
"GO:0030203","glycosaminoglycan metabolic process",0.02238,754.4076,1014,1.344101,0.03008099,5.5746e-20,7.80384695744681e-18,154,54.88459,73,1.330064,0.01090855,0.474026,0.00170439,0.103197888077982
"GO:0070570","regulation of neuron projection regeneration",0.004297861,144.8766,267,1.842948,0.007920733,5.91523e-20,8.19352753368421e-18,26,9.26623,14,1.510863,0.00209205,0.5384615,0.04376497,0.619674152424558
"GO:1901654","response to ketone",0.02075869,699.7548,950,1.357618,0.02818238,6.4888e-20,8.89438741666667e-18,188,67.00197,73,1.08952,0.01090855,0.3882979,0.1994736,0.975134941138343
"GO:1903201","regulation of oxidative stress-induced cell death",0.006661393,224.5489,373,1.661108,0.01106529,6.765536e-20,9.17811218804124e-18,61,21.74,20,0.9199632,0.002988643,0.3278689,0.7227362,1
"GO:0070997","neuron death",0.005439033,183.3444,317,1.728987,0.009404017,1.865612e-19,2.50506003142857e-17,52,18.53246,25,1.348984,0.003735804,0.4807692,0.04367818,0.619674152424558
"GO:1901298","regulation of hydrogen peroxide-mediated programmed cell death",0.001434605,48.3591,123,2.543472,0.003648877,1.913301e-19,2.54314422818182e-17,10,3.563935,6,1.683533,0.0008965929,0.6,0.1026245,0.820642753455571
"GO:2000020","positive regulation of male gonad development",0.002850814,96.09809,196,2.039583,0.005814471,2.485951e-19,3.2712629209e-17,8,2.851148,5,1.75368,0.0007471608,0.625,0.1135811,0.820642753455571
"GO:0006022","aminoglycan metabolic process",0.02260161,761.8776,1017,1.33486,0.03016998,3.088428e-19,4.02382416356436e-17,161,57.37935,74,1.289663,0.01105798,0.4596273,0.004311261,0.187853918870861
"GO:0090264","regulation of immune complex clearance by monocytes and macrophages",0.000393328,13.25869,57,4.299066,0.001690943,5.206822e-19,6.65550919466019e-17,3,1.06918,1,0.9352959,0.0001494322,0.3333333,0.7334229,1
"GO:0060795","cell fate commitment involved in formation of primary germ layer",0.004374853,147.4719,267,1.810514,0.007920733,5.209495e-19,6.65550919466019e-17,28,9.979017,16,1.603364,0.002390915,0.5714286,0.01631789,0.393994705522936
"GO:0050951","sensory perception of temperature stimulus",0.00298382,100.5816,201,1.998378,0.005962799,7.179705e-19,9.08439789375e-17,21,7.484263,9,1.202523,0.001344889,0.4285714,0.315971,0.975134941138343
"GO:0032688","negative regulation of interferon-beta production",0.0005930941,19.99261,71,3.551313,0.002106262,7.46838e-19,9.35965832571429e-17,12,4.276722,6,1.402944,0.0008965929,0.5,0.2269346,0.975134941138343
"GO:1905517","macrophage migration",0.001464775,49.37609,123,2.491084,0.003648877,9.090509e-19,1.12850950878302e-16,15,5.345902,8,1.496473,0.001195457,0.5333333,0.1238272,0.820642753455571
"GO:0035998","7,8-dihydroneopterin 3'-triphosphate biosynthetic process",0.0001544139,5.205139,36,6.916242,0.001067964,1.047284e-18,1.28796356598131e-16,1,0.3563935,1,2.805888,0.0001494322,1,0.3563935,0.975134941138343
"GO:0090116","C-5 methylation of cytosine",0.0002280701,7.688015,43,5.593121,0.001275624,1.109496e-18,1.35183869111111e-16,3,1.06918,2,1.870592,0.0002988643,0.6666667,0.2905028,0.975134941138343
"GO:0032886","regulation of microtubule-based process",0.01728797,582.7602,804,1.379641,0.0238512,1.233296e-18,1.48889376733945e-16,179,63.79443,65,1.018898,0.00971309,0.3631285,0.4530818,1
"GO:0043615","astrocyte cell migration",0.0006290242,21.20378,73,3.442783,0.002165594,1.252515e-18,1.498349535e-16,6,2.138361,3,1.402944,0.0004482965,0.5,0.3658516,0.975134941138343
"GO:1905206","positive regulation of hydrogen peroxide-induced cell death",0.0006146662,20.71978,72,3.47494,0.002135928,1.323074e-18,1.56849826720721e-16,5,1.781967,2,1.122355,0.0002988643,0.4,0.5838271,1
